1035	94	16	0.794	59	52	44	10	3
1035	94	17	0.711	59	52	44	10	3
1035	94	18	0.575	59	52	44	10	3
1035	94	19	0.562	59	52	44	10	3
1035	94	20	0.509	59	52	44	10	3
1035	94	21	0.634	59	52	44	10	3
1035	94	22	0.529	59	52	44	10	3
1035	94	23	0.867	59	52	44	10	3
1035	95	0	0.501	63	52	40	10	5
1035	95	1	0.697	63	52	40	10	5
1035	95	2	0.862	63	52	40	10	5
1035	95	3	0.708	63	52	40	10	5
1035	95	4	0.354	63	52	40	10	5
1035	95	5	0.173	63	52	40	10	5
1035	95	6	0.382	63	52	40	10	5
1035	95	7	0.294	63	52	40	10	5
1035	95	8	0.435	63	52	40	10	5
1035	95	9	0.351	63	52	40	10	5
1035	95	10	0.38	63	52	40	10	5
1035	95	11	0.348	63	52	40	10	5
1035	95	12	0.348	63	52	40	10	5
1035	95	13	0.408	63	52	40	10	5
1035	95	14	0.583	63	52	40	10	5
1035	95	15	0.457	63	52	40	10	5
1035	95	16	0.436	63	52	40	10	5
1035	95	17	0.395	63	52	40	10	5
1035	95	18	0.533	63	52	40	10	5
1035	95	19	0.85	63	52	40	10	5
1035	95	20	0.578	63	52	40	10	5
1035	95	21	0.474	63	52	40	10	5
1035	95	22	0.447	63	52	40	10	5
1035	95	23	0.423	63	52	40	10	5
1035	96	0	0.484	70	57	43	13	4
1035	96	1	0.438	70	57	43	13	4
1035	96	2	0.693	70	57	43	13	4
1035	96	3	0.685	70	57	43	13	4
1035	96	4	0.659	70	57	43	13	4
1035	96	5	0.305	70	57	43	13	4
1035	96	6	0.425	70	57	43	13	4
1035	96	7	0.285	70	57	43	13	4
1035	96	8	0.422	70	57	43	13	4
1035	96	9	0.419	70	57	43	13	4
1035	96	10	0.365	70	57	43	13	4
1035	96	11	0.45	70	57	43	13	4
1035	96	12	0.38	70	57	43	13	4
1035	96	13	0.561	70	57	43	13	4
1035	96	14	0.499	70	57	43	13	4
1035	96	15	0.344	70	57	43	13	4
1035	96	16	0.672	70	57	43	13	4
1035	96	17	0.731	70	57	43	13	4
1035	96	18	0.495	70	57	43	13	4
1035	96	19	0.478	70	57	43	13	4
1035	96	20	0.396	70	57	43	13	4
1035	96	21	0.51	70	57	43	13	4
1035	96	22	0.433	70	57	43	13	4
1035	96	23	0.498	70	57	43	13	4
1035	97	0	0.527	67	57	47	23	6
1035	97	1	0.764	67	57	47	23	6
1035	97	2	0.798	67	57	47	23	6
1035	97	3	0.616	67	57	47	23	6
1035	97	4	0.73	67	57	47	23	6
1035	97	5	0.573	67	57	47	23	6
1035	97	6	0.441	67	57	47	23	6
1035	97	7	0.355	67	57	47	23	6
1035	97	8	0.385	67	57	47	23	6
1035	97	9	0.437	67	57	47	23	6
1035	97	10	0.478	67	57	47	23	6
1035	97	11	0.406	67	57	47	23	6
1035	97	12	0.345	67	57	47	23	6
1035	97	13	0.458	67	57	47	23	6
1035	97	14	0.461	67	57	47	23	6
1035	97	15	0.321	67	57	47	23	6
1035	97	16	0.429	67	57	47	23	6
1035	97	17	0.479	67	57	47	23	6
1035	97	18	0.632	67	57	47	23	6
1035	97	19	0.378	67	57	47	23	6
1035	97	20	0.449	67	57	47	23	6
1035	97	21	0.456	67	57	47	23	6
1035	97	22	0.398	67	57	47	23	6
1035	97	23	0.409	67	57	47	23	6
1035	98	0	0.451	70	57	44	12	5
1035	98	1	0.382	70	57	44	12	5
1035	98	2	0.465	70	57	44	12	5
1035	98	3	0.412	70	57	44	12	5
1035	98	4	0.448	70	57	44	12	5
1035	98	5	0.407	70	57	44	12	5
1035	98	6	0.313	70	57	44	12	5
1035	98	7	0.39	70	57	44	12	5
1035	98	8	0.522	70	57	44	12	5
1035	98	9	0.434	70	57	44	12	5
1035	98	10	0.37	70	57	44	12	5
1035	98	11	0.391	70	57	44	12	5
1035	98	12	0.391	70	57	44	12	5
1035	98	13	0.37	70	57	44	12	5
1035	98	14	0.445	70	57	44	12	5
1035	98	15	0.33	70	57	44	12	5
1035	98	16	0.455	70	57	44	12	5
1035	98	17	0.473	70	57	44	12	5
1035	98	18	0.53	70	57	44	12	5
1035	98	19	0.455	70	57	44	12	5
1035	98	20	0.395	70	57	44	12	5
1035	98	21	0.542	70	57	44	12	5
1035	98	22	0.418	70	57	44	12	5
1035	98	23	0.438	70	57	44	12	5
1035	99	0	0.514	61	57	53	17	9
1035	99	1	0.432	61	57	53	17	9
1035	99	2	0.785	61	57	53	17	9
1035	99	3	0.896	61	57	53	17	9
1035	99	4	0.713	61	57	53	17	9
1035	99	5	0.647	61	57	53	17	9
1035	99	6	0.872	61	57	53	17	9
1035	99	7	0.395	61	57	53	17	9
1035	99	8	0.46	61	57	53	17	9
1035	99	9	0.295	61	57	53	17	9
1035	99	10	0.426	61	57	53	17	9
1035	99	11	0.327	61	57	53	17	9
1035	99	12	0.392	61	57	53	17	9
1035	99	13	0.363	61	57	53	17	9
1035	99	14	0.42	61	57	53	17	9
1035	99	15	0.386	61	57	53	17	9
1035	99	16	0.328	61	57	53	17	9
1035	99	17	0.736	61	57	53	17	9
1035	99	18	0.721	61	57	53	17	9
1035	99	19	0.628	61	57	53	17	9
1035	99	20	0.435	61	57	53	17	9
1035	99	21	0.408	61	57	53	17	9
1035	99	22	0.392	61	57	53	17	9
1035	99	23	0.443	61	57	53	17	9
1035	100	0	0.381	56	52	48	20	11
1035	100	1	0.456	56	52	48	20	11
1035	100	2	0.402	56	52	48	20	11
1035	100	3	0.547	56	52	48	20	11
1035	100	4	0.472	56	52	48	20	11
1035	100	5	0.23	56	52	48	20	11
1035	100	6	0.207	56	52	48	20	11
1035	100	7	0.32	56	52	48	20	11
1035	100	8	0.451	56	52	48	20	11
1035	100	9	0.354	56	52	48	20	11
1035	100	10	0.379	56	52	48	20	11
1035	100	11	0.341	56	52	48	20	11
1035	100	12	0.385	56	52	48	20	11
1035	100	13	0.371	56	52	48	20	11
1035	100	14	0.44	56	52	48	20	11
1035	100	15	0.381	56	52	48	20	11
1035	100	16	0.341	56	52	48	20	11
1035	100	17	0.772	56	52	48	20	11
