Usage,Temp,Hour
0.471,82,16
0.181,82,17
0.886,82,18
0.155,82,19
0.43,82,20
0.966,82,21
0.682,82,22
0.122,82,23
0.118,75,0
0.507,75,1
0.864,75,2
0.981,75,3
0.558,75,4
0.412,75,5
0.802,75,6
0.489,75,7
0.293,75,8
0.405,75,9
0.136,75,10
0.132,75,11
0.131,75,12
0.133,75,13
0.495,75,14
1.137,75,15
4.706,75,16
1.971,75,17
2.109,75,18
1.733,75,19
0.992,75,20
1.257,75,21
0.988,75,22
1.536,75,23
1.331,66,0
0.373,66,1
0.607,66,2
0.239,66,3
0.937,66,4
0.421,66,5
1.959,66,6
2.396,66,7
0.898,66,8
0.154,66,9
0.159,66,10
0.468,66,11
0.425,66,12
0.147,66,13
0.15,66,14
0.146,66,15
0.408,66,16
0.227,66,17
0.257,66,18
0.218,66,19
0.125,66,20
0.401,66,21
0.117,66,22
0.135,66,23
0.117,67,0
0.166,67,1
0.589,67,2
0.472,67,3
0.098,67,4
0.108,67,5
0.108,67,6
0.107,67,7
0.371,67,8
0.212,67,9
0.164,67,10
0.11,67,11
0.406,67,12
0.841,67,13
0.387,67,14
0.113,67,15
0.113,67,16
0.374,67,17
0.107,67,18
0.106,67,19
0.13,67,20
0.32,67,21
0.107,67,22
0.106,67,23
0.107,63,0
1.71,63,1
0.702,63,2
0.296,63,3
0.228,63,4
0.415,63,5
0.115,63,6
0.112,63,7
0.112,63,8
0.343,63,9
0.111,63,10
0.11,63,11
0.387,63,12
0.107,63,13
0.108,63,14
0.108,63,15
0.353,63,16
0.108,63,17
0.107,63,18
0.109,63,19
0.108,63,20
0.346,63,21
0.109,63,22
0.239,63,23
0.326,66,0
0.43,66,1
0.587,66,2
0.286,66,3
0.623,66,4
0.487,66,5
0.175,66,6
0.112,66,7
0.336,66,8
0.111,66,9
0.11,66,10
0.109,66,11
0.357,66,12
0.41,66,13
0.11,66,14
0.109,66,15
0.343,66,16
0.106,66,17
0.106,66,18
0.106,66,19
0.328,66,20
0.107,66,21
0.108,66,22
0.106,66,23
0.656,65,0
0.473,65,1
0.681,65,2
1.594,65,3
1.142,65,4
0.482,65,5
0.13,65,6
0.371,65,7
0.107,65,8
0.132,65,9
0.266,65,10
0.209,65,11
0.111,65,12
0.432,65,13
0.19,65,14
0.322,65,15
0.191,65,16
0.557,65,17
0.227,65,18
0.569,65,19
2.392,65,20
0.616,65,21
0.812,65,22
0.128,65,23
0.295,70,0
0.109,70,1
0.109,70,2
0.274,70,3
0.105,70,4
0.107,70,5
0.107,70,6
0.306,70,7
0.106,70,8
0.111,70,9
0.115,70,10
0.309,70,11
0.111,70,12
0.109,70,13
0.108,70,14
0.292,70,15
0.107,70,16
0.106,70,17
0.108,70,18
0.313,70,19
0.107,70,20
0.107,70,21
0.107,70,22
0.293,70,23
0.109,72,0
0.108,72,1
0.23,72,2
0.356,72,3
0.101,72,4
0.111,72,5
0.116,72,6
0.115,72,7
0.331,72,8
0.107,72,9
0.108,72,10
0.106,72,11
0.296,72,12
0.107,72,13
0.106,72,14
0.107,72,15
0.317,72,16
0.114,72,17
0.114,72,18
0.114,72,19
0.109,72,20
0.305,72,21
0.107,72,22
0.107,72,23
0.306,72,0
0.108,72,1
0.524,72,2
1.272,72,3
2.396,72,4
1.329,72,5
0.158,72,6
0.313,72,7
0.138,72,8
0.117,72,9
0.116,72,10
0.326,72,11
0.109,72,12
1.018,72,13
0.49,72,14
0.365,72,15
0.328,72,16
0.118,72,17
0.353,72,18
0.15,72,19
0.33,72,20
0.254,72,21
0.328,72,22
0.44,72,23
0.348,73,0
0.366,73,1
0.361,73,2
0.333,73,3
0.472,73,4
2.572,73,5
0.537,73,6
0.133,73,7
0.131,73,8
0.375,73,9
0.108,73,10
0.109,73,11
0.296,73,12
1.135,73,13
0.369,73,14
0.116,73,15
0.37,73,16
0.124,73,17
0.321,73,18
0.303,73,19
0.108,73,20
0.108,73,21
0.286,73,22
0.108,73,23
0.109,70,0
0.559,70,1
0.511,70,2
0.281,70,3
0.155,70,4
0.159,70,5
0.375,70,6
0.158,70,7
0.169,70,8
0.165,70,9
0.37,70,10
0.107,70,11
0.307,70,12
0.107,70,13
0.106,70,14
0.293,70,15
0.107,70,16
0.106,70,17
0.114,70,18
0.115,70,19
0.337,70,20
0.263,70,21
0.233,70,22
0.615,70,23
0.489,70,0
0.107,70,1
0.291,70,2
0.832,70,3
0.461,70,4
0.236,70,5
0.338,70,6
0.106,70,7
0.107,70,8
0.325,70,9
0.105,70,10
0.107,70,11
0.279,70,12
0.338,70,13
0.426,70,14
0.236,70,15
0.476,70,16
0.189,70,17
0.149,70,18
0.348,70,19
0.185,70,20
0.378,70,21
0.117,70,22
0.114,70,23
2.498,73,0
1.137,73,1
0.853,73,2
0.317,73,3
0.359,73,4
1.285,73,5
0.371,73,6
0.238,73,7
0.206,73,8
0.256,73,9
0.137,73,10
0.318,73,11
0.178,73,12
0.354,73,13
0.11,73,14
0.108,73,15
0.507,73,16
0.344,73,17
0.447,73,18
0.128,73,19
0.34,73,20
0.74,73,21
0.309,73,22
0.687,73,23
0.459,73,0
1.859,73,1
0.913,73,2
0.355,73,3
0.105,73,4
0.314,73,5
0.412,73,6
0.562,73,7
0.68,73,8
0.702,73,9
0.496,73,10
0.687,73,11
0.565,73,12
1.365,73,13
1.148,73,14
0.113,73,15
0.095,73,16
0.301,73,17
0.118,73,18
0.111,73,19
0.287,73,20
0.107,73,21
2.171,73,22
3.888,73,23
0.149,80,0
0.461,80,1
0.706,80,2
0.441,80,3
0.443,80,4
0.785,80,5
0.453,80,6
0.124,80,7
0.305,80,8
0.104,80,9
0.115,80,10
0.29,80,11
0.102,80,12
0.104,80,13
0.299,80,14
0.103,80,15
0.102,80,16
0.412,80,17
1.296,80,18
0.175,80,19
0.711,80,20
0.57,80,21
2.485,80,22
1.008,80,23
2.688,79,1
3.12,79,2
0.427,79,3
0.233,79,4
0.472,79,5
0.219,79,6
0.137,79,7
0.108,79,8
0.364,79,9
0.124,79,10
0.105,79,11
0.228,79,12
0.47,79,13
0.117,79,14
0.214,79,15
0.54,79,16
0.18,79,17
0.237,79,18
0.412,79,19
0.169,79,20
0.414,79,21
0.262,79,22
0.346,79,23
0.688,79,0
1.087,79,1
2.221,79,2
0.634,79,3
0.287,79,4
0.557,79,5
0.258,79,6
0.134,79,7
0.414,79,8
0.135,79,9
0.129,79,10
0.152,79,11
0.129,79,12
0.451,79,13
0.149,79,14
0.49,79,15
0.259,79,16
0.182,79,17
0.347,79,18
0.109,79,19
0.127,79,20
0.202,79,21
0.172,79,22
0.389,79,23
0.232,80,0
0.571,80,1
0.264,80,2
1.351,80,3
0.146,80,4
0.423,80,5
0.112,80,6
0.102,80,7
0.128,80,8
0.387,80,9
0.111,80,10
0.129,80,11
0.422,80,12
0.111,80,13
0.13,80,14
0.114,80,15
0.38,80,16
0.127,80,17
0.119,80,18
0.111,80,19
0.12,80,20
0.124,80,21
0.407,80,22
0.111,80,23
0.133,85,0
1.482,85,1
0.243,85,2
0.518,85,3
0.2,85,4
0.451,85,5
0.44,85,6
0.157,85,7
0.465,85,8
0.191,85,9
0.139,85,10
0.147,85,11
0.455,85,12
0.131,85,13
0.394,85,14
0.261,85,15
0.262,85,16
0.191,85,17
0.405,85,18
0.133,85,19
0.125,85,20
0.139,85,21
0.113,85,22
1.469,85,23
0.428,79,0
0.332,79,1
0.44,79,2
2.114,79,3
0.917,79,4
2.301,79,5
1.614,79,6
0.729,79,7
0.723,79,8
0.533,79,9
0.464,79,10
0.535,79,11
0.359,79,12
0.377,79,13
0.134,79,14
0.142,79,15
0.365,79,16
0.21,79,17
0.206,79,18
0.157,79,19
0.232,79,20
0.665,79,21
0.391,79,22
0.429,79,23
0.512,80,0
0.498,80,1
0.486,80,2
1.468,80,3
0.097,80,4
0.128,80,5
0.107,80,6
0.363,80,7
0.106,80,8
0.124,80,9
0.105,80,10
0.349,80,11
0.105,80,12
0.123,80,13
0.105,80,14
0.122,80,15
0.106,80,16
0.356,80,17
0.11,80,18
0.114,80,19
0.113,80,20
0.11,80,21
0.32,80,22
0.167,80,23
0.121,81,0
0.106,81,1
0.123,81,2
0.104,81,3
0.405,81,4
0.104,81,5
0.123,81,6
0.104,81,7
0.123,81,8
0.194,81,9
0.167,81,10
0.436,81,11
0.129,81,12
0.106,81,13
0.125,81,14
0.105,81,15
0.125,81,16
0.103,81,17
0.404,81,18
0.106,81,19
0.123,81,20
0.107,81,21
0.121,81,22
0.104,81,23
0.119,85,0
0.416,85,1
0.178,85,2
2.792,85,3
0.935,85,4
1.012,85,5
0.551,85,6
0.153,85,7
0.127,85,8
0.373,85,9
0.121,85,10
0.138,85,11
0.43,85,12
0.132,85,13
0.138,85,14
0.421,85,15
0.288,85,16
0.149,85,17
0.353,85,18
0.615,85,19
2.126,85,20
0.276,85,21
0.479,85,22
0.159,85,23
3.051,81,0
1.763,81,1
1.273,81,2
2.271,81,3
2.049,81,4
2.063,81,5
0.938,81,6
0.369,81,7
0.351,81,8
0.563,81,9
0.323,81,10
0.357,81,11
0.344,81,12
0.121,81,13
0.102,81,14
0.123,81,15
0.323,81,16
0.261,81,17
0.475,81,18
0.542,81,19
0.367,81,20
0.109,81,21
0.116,81,22
0.328,81,23
0.121,71,0
0.101,71,1
0.121,71,2
0.423,71,3
1.84,71,4
0.393,71,5
0.151,71,6
0.264,71,7
0.167,71,8
0.365,71,9
0.139,71,10
0.132,71,11
0.53,71,12
0.148,71,13
0.107,71,14
0.352,71,15
0.102,71,16
0.121,71,17
0.102,71,18
0.117,71,19
0.343,71,20
0.104,71,21
0.117,71,22
0.101,71,23
0.118,70,0
0.527,70,1
0.313,70,2
0.155,70,3
0.435,70,4
0.121,70,5
0.103,70,6
0.115,70,7
0.108,70,8
0.371,70,9
0.122,70,10
0.104,70,11
0.104,70,12
1.31,70,13
0.373,70,14
0.112,70,15
0.36,70,16
0.101,70,17
0.115,70,18
0.107,70,19
0.35,70,20
0.094,70,21
0.232,70,22
0.143,70,23
0.417,72,0
0.595,72,1
0.242,72,2
0.258,72,3
0.49,72,4
0.245,72,5
0.216,72,6
0.108,72,7
0.122,72,8
0.348,72,9
0.103,72,10
0.118,72,11
0.101,72,12
1.429,72,13
0.435,72,14
0.101,72,15
0.113,72,16
0.383,72,17
0.1,72,18
0.146,72,19
0.206,72,20
0.441,72,21
0.114,72,22
0.231,72,23
0.382,77,0
0.583,77,1
0.567,77,2
0.281,77,3
0.383,77,4
1.635,77,5
0.115,77,6
0.41,77,7
0.12,77,8
0.496,77,9
0.155,77,10
0.148,77,11
0.141,77,12
0.373,77,13
0.176,77,14
0.634,77,15
0.568,77,16
0.924,77,17
1.085,77,18
0.944,77,19
1.272,77,20
0.737,77,21
0.679,77,22
0.281,77,23
0.265,85,0
0.843,85,1
0.686,85,2
0.154,85,3
0.768,85,4
2.505,85,5
0.226,85,6
0.268,85,7
0.393,85,8
0.12,85,9
0.115,85,10
0.362,85,11
0.107,85,12
0.106,85,13
0.206,85,14
0.47,85,15
0.197,85,16
1.059,85,17
1.551,85,18
3.507,85,19
1.246,85,20
0.46,85,21
1.229,85,22
1.796,85,23
0.75,88,0
0.499,88,1
1.006,88,2
0.373,88,3
0.698,88,4
1.1,88,5
1.672,88,6
1.081,88,7
0.919,88,8
1.057,88,9
0.832,88,10
0.898,88,11
0.878,88,12
1.132,88,13
0.979,88,14
1.869,88,15
2.306,88,16
0.467,88,17
0.128,88,18
0.132,88,19
0.324,88,20
2.856,88,21
0.343,88,22
0.896,88,23
0.307,92,0
0.48,92,1
0.672,92,2
0.409,92,3
0.372,92,4
0.416,92,5
0.59,92,6
0.229,92,7
0.144,92,8
0.415,92,9
0.122,92,10
0.385,92,11
0.128,92,12
0.127,92,13
0.127,92,14
1.045,92,15
2.134,92,16
2.182,92,17
0.48,92,18
0.116,92,19
0.128,92,20
0.371,92,21
0.134,92,22
0.109,92,23
0.428,90,0
0.344,90,1
0.235,90,2
0.359,90,3
0.194,90,4
0.176,90,5
0.576,90,6
0.197,90,7
0.144,90,8
0.156,90,9
0.144,90,10
0.133,90,11
1.154,90,12
0.406,90,13
0.128,90,14
0.483,90,15
0.252,90,16
1.33,90,17
0.192,90,18
0.15,90,19
0.409,90,20
0.127,90,21
0.109,90,22
0.137,90,23
0.404,83,0
0.744,83,1
0.224,83,2
0.546,83,3
0.222,83,4
0.241,83,5
0.176,83,6
0.102,83,7
0.104,83,8
0.376,83,9
0.101,83,10
0.107,83,11
0.117,83,12
0.388,83,13
0.113,83,14
0.114,83,15
0.103,83,16
0.116,83,17
0.362,83,18
0.103,83,19
0.12,83,20
0.109,83,21
0.103,83,22
0.123,83,23
0.415,83,0
0.207,83,1
0.364,83,2
0.314,83,3
0.134,83,4
0.395,83,5
0.104,83,6
0.118,83,7
0.109,83,8
0.106,83,9
0.12,83,10
0.101,83,11
1.264,83,12
0.288,83,13
0.393,83,14
0.124,83,15
0.102,83,16
0.362,83,17
0.115,83,18
0.103,83,19
0.119,83,20
0.377,83,21
0.101,83,22
0.124,83,23
0.102,78,0
1.473,78,1
0.97,78,2
1.543,78,3
0.605,78,4
0.293,78,5
0.328,78,6
1.162,78,7
0.605,78,8
0.412,78,9
0.338,78,10
0.723,78,11
0.491,78,12
0.49,78,13
0.447,78,14
0.419,78,15
0.652,78,16
0.515,78,17
0.243,78,18
0.462,78,19
0.26,78,20
0.272,78,21
0.446,78,22
0.585,78,23
0.847,82,0
0.924,82,1
0.464,82,2
0.558,82,3
1.925,82,4
1.921,82,5
1.35,82,6
0.265,82,7
0.566,82,8
0.196,82,9
0.151,82,10
0.413,82,11
0.127,82,12
0.127,82,13
0.135,82,14
0.14,82,15
0.453,82,16
0.557,82,17
0.271,82,18
0.58,82,19
0.826,82,20
0.508,82,21
0.222,82,22
0.72,82,23
0.383,84,0
0.711,84,1
0.485,84,2
0.245,84,3
0.257,84,4
0.51,84,5
0.263,84,6
0.28,84,7
0.15,84,8
0.472,84,9
0.148,84,10
0.109,84,11
0.11,84,12
0.857,84,13
0.111,84,14
0.373,84,15
0.185,84,16
0.484,84,17
0.189,84,18
0.17,84,19
0.128,84,20
0.536,84,21
0.48,84,22
0.189,84,23
0.712,78,0
1.343,78,1
0.395,78,2
0.444,78,3
1.622,78,4
0.261,78,5
0.533,78,6
0.136,78,7
0.134,78,8
0.135,78,9
0.173,78,10
0.475,78,11
0.204,78,12
0.398,78,13
0.133,78,14
0.155,78,15
0.415,78,16
0.105,78,17
0.106,78,18
0.111,78,19
0.117,78,20
0.41,78,21
0.107,78,22
0.106,78,23
0.106,76,0
0.105,76,1
0.259,76,2
0.534,76,3
0.177,76,4
0.111,76,5
0.107,76,6
0.345,76,7
0.105,76,8
0.093,76,9
0.107,76,10
0.105,76,11
1.086,76,12
0.426,76,13
0.114,76,14
0.112,76,15
0.374,76,16
0.205,76,17
0.157,76,18
0.126,76,19
0.122,76,20
0.37,76,21
0.105,76,22
0.11,76,23
0.714,80,0
2.755,80,1
2.054,80,2
1.521,80,3
0.183,80,4
0.506,80,5
0.353,80,6
0.25,80,7
0.25,80,8
0.128,80,9
0.128,80,10
0.367,80,11
0.146,80,12
1.331,80,13
0.483,80,14
0.133,80,15
0.399,80,16
0.236,80,17
0.263,80,18
0.13,80,19
0.45,80,20
0.688,80,21
0.914,80,22
0.558,80,23
0.141,84,0
0.112,84,1
0.422,84,2
0.489,84,3
0.579,84,4
0.987,84,5
1.943,84,6
1.439,84,7
0.164,84,8
0.415,84,9
0.13,84,10
0.139,84,11
0.143,84,12
0.475,84,13
0.126,84,14
0.149,84,15
0.376,84,16
0.134,84,17
0.249,84,18
0.211,84,19
0.572,84,20
0.142,84,21
0.562,84,22
0.211,84,23
2.194,85,0
0.668,85,1
0.063,85,2
0.863,85,3
2.344,85,6
0.849,85,7
0.143,85,8
0.403,85,9
0.137,85,10
0.139,85,11
0.133,85,12
0.372,85,13
0.128,85,14
0.232,85,15
0.501,85,16
1.071,85,17
0.837,85,18
0.508,85,19
0.233,85,20
1.298,85,21
0.8,85,22
1.436,85,23
0.274,86,0
0.816,86,1
0.542,86,2
0.84,86,3
0.632,86,4
0.244,86,5
0.24,86,6
1.334,86,7
0.308,86,8
0.271,86,9
0.142,86,10
0.146,86,11
0.421,86,12
0.131,86,13
0.344,86,14
0.131,86,15
0.478,86,16
0.952,86,17
0.123,86,18
0.12,86,19
0.361,86,20
0.108,86,21
0.128,86,22
0.618,86,23
0.167,82,0
0.152,82,1
0.389,82,2
0.182,82,3
0.221,82,4
0.527,82,5
0.456,82,6
0.289,82,7
0.144,82,8
0.146,82,9
0.139,82,10
0.383,82,11
0.128,82,12
0.762,82,13
0.144,82,14
0.456,82,15
0.126,82,16
0.222,82,17
0.443,82,18
0.154,82,19
0.468,82,20
0.167,82,21
0.194,82,22
0.365,82,23
0.192,82,0
0.282,82,1
0.435,82,2
0.278,82,3
0.16,82,4
1.466,82,5
0.912,82,6
0.648,82,7
0.276,82,8
0.162,82,9
0.505,82,10
0.18,82,11
0.151,82,12
0.469,82,13
0.129,82,14
0.128,82,15
0.129,82,16
0.408,82,17
0.261,82,18
0.173,82,19
0.106,82,20
0.435,82,21
0.105,82,22
0.104,82,23
0.113,85,0
0.17,85,1
0.603,85,2
0.26,85,3
0.243,85,4
0.384,85,5
0.106,85,6
0.122,85,7
0.117,85,8
0.11,85,9
0.374,85,10
0.125,85,11
1.206,85,12
0.394,85,13
0.11,85,14
0.115,85,15
0.414,85,16
0.197,85,17
0.13,85,18
0.117,85,19
0.432,85,20
0.117,85,21
0.109,85,22
0.105,85,23
0.105,82,0
0.104,82,1
0.685,82,2
0.447,82,3
0.376,82,4
0.31,82,5
0.225,82,6
0.436,82,7
0.143,82,8
0.137,82,9
0.126,82,10
0.127,82,11
0.127,82,12
0.432,82,13
0.334,82,14
2.825,82,15
0.627,82,16
0.12,82,17
0.391,82,18
0.121,82,19
0.108,82,20
0.107,82,21
0.446,82,22
0.447,82,23
0.204,80,0
0.869,80,1
0.963,80,2
1.105,80,3
0.354,80,4
0.311,80,5
0.3,80,6
0.547,80,7
0.37,80,8
0.98,80,9
1.428,80,10
0.153,80,11
0.387,80,12
0.244,80,13
1.02,80,14
0.16,80,15
0.401,80,16
0.144,80,17
0.294,80,18
1.62,80,19
0.107,80,20
0.404,80,21
0.11,80,22
0.12,80,23
0.271,89,0
0.232,89,1
0.111,89,2
1.436,89,3
0.681,89,4
0.877,89,5
0.383,89,6
0.497,89,7
0.202,89,8
0.13,89,9
0.377,89,10
1.016,89,11
0.042,77,19
0.094,77,20
0.144,77,21
1.444,77,22
0.755,77,23
0.109,79,0
0.103,79,1
0.377,79,2
0.132,79,3
0.271,79,4
0.689,79,5
0.447,79,6
0.381,79,7
0.432,79,8
0.137,79,9
0.137,79,10
0.124,79,11
1.489,79,12
0.123,79,13
0.41,79,14
0.185,79,15
0.514,79,16
0.245,79,17
0.275,79,18
0.158,79,19
0.291,79,20
0.466,79,21
0.109,79,22
0.108,79,23
0.661,83,0
0.386,83,1
0.305,83,2
0.322,83,3
0.507,83,4
0.174,83,5
0.159,83,6
0.132,83,7
0.13,83,8
0.131,83,9
0.403,83,10
0.141,83,11
0.416,83,12
0.133,83,13
0.129,83,14
0.282,83,15
0.656,83,16
1.046,83,17
0.11,83,18
0.407,83,19
0.11,83,20
0.115,83,21
0.363,83,22
0.111,83,23
0.119,86,0
0.374,86,1
0.555,86,2
0.224,86,3
0.105,86,4
0.245,86,5
0.17,86,6
0.382,86,7
0.114,86,8
0.112,86,9
0.121,86,10
0.133,86,11
1.35,86,12
0.436,86,13
0.118,86,14
0.413,86,15
0.11,86,16
0.111,86,17
0.11,86,18
0.11,86,19
0.364,86,20
0.11,86,21
0.112,86,22
0.117,86,23
0.116,80,0
0.409,80,1
0.116,80,2
0.091,80,3
0.111,80,4
0.108,80,5
0.404,80,6
0.111,80,7
0.11,80,8
0.111,80,9
0.11,80,10
0.379,80,11
0.224,80,12
0.929,80,13
0.114,80,14
0.364,80,15
0.108,80,16
0.108,80,17
0.106,80,18
0.378,80,19
0.112,80,20
0.114,80,21
0.115,80,22
0.112,80,23
0.105,78,0
0.36,78,1
0.106,78,2
0.105,78,3
0.091,78,4
0.104,78,5
0.113,78,6
0.372,78,7
0.113,78,8
0.108,78,9
0.104,78,10
0.104,78,11
0.104,78,12
0.392,78,13
0.104,78,14
0.109,78,15
0.113,78,16
0.114,78,17
0.112,78,18
0.436,78,19
0.193,78,20
0.167,78,21
0.124,78,22
0.119,78,23
0.116,81,0
0.11,81,1
0.416,81,2
0.105,81,3
0.094,81,4
0.105,81,5
0.105,81,6
0.115,81,7
0.113,81,8
0.403,81,9
0.104,81,10
0.104,81,11
0.103,81,12
0.103,81,13
0.104,81,14
0.112,81,15
0.422,81,16
0.113,81,17
0.11,81,18
0.105,81,19
0.106,81,20
0.106,81,21
0.105,81,22
0.419,81,23
0.106,84,0
0.117,84,1
0.115,84,2
0.114,84,3
1.139,84,4
0.447,84,5
0.612,84,6
0.245,84,7
0.246,84,8
0.299,84,9
0.138,84,10
0.139,84,11
0.144,84,12
0.467,84,13
0.142,84,14
0.163,84,15
0.545,84,16
0.258,84,17
0.253,84,18
0.241,84,19
0.14,84,20
0.41,84,21
0.109,84,22
0.268,84,23
0.246,85,0
0.728,85,1
0.465,85,2
0.592,85,3
0.719,85,4
1.549,85,5
0.884,85,6
0.213,85,7
0.448,85,8
0.136,85,9
0.14,85,10
0.14,85,11
0.139,85,12
0.401,85,13
0.121,85,14
0.41,85,15
0.331,85,16
0.522,85,17
0.251,85,18
0.205,85,19
0.54,85,20
0.668,85,21
0.275,85,22
1.483,85,23
1.671,85,0
2.612,85,1
0.349,85,2
1.278,85,3
0.229,85,4
0.575,85,5
1.508,85,6
0.441,85,7
0.314,85,8
0.142,85,9
0.14,85,10
0.414,85,11
0.141,85,12
0.397,85,13
0.13,85,14
0.132,85,15
0.244,85,16
0.459,85,17
0.202,85,18
0.158,85,19
0.145,85,20
0.137,85,21
0.147,85,22
0.412,85,23
1.174,72,0
0.974,72,1
0.645,72,2
0.538,72,3
0.135,72,4
0.674,72,5
0.317,72,6
0.138,72,7
0.399,72,8
0.149,72,9
0.267,72,10
0.165,72,11
0.141,72,12
0.446,72,13
0.114,72,14
0.116,72,15
0.117,72,16
0.976,72,17
0.861,72,18
0.119,72,19
0.112,72,20
0.35,72,21
0.113,72,22
0.112,72,23
0.12,75,0
0.498,75,1
0.157,75,2
0.139,75,3
0.119,75,4
0.141,75,5
0.139,75,6
0.379,75,7
0.137,75,8
0.135,75,9
0.134,75,10
0.134,75,11
0.151,75,12
1.455,75,13
0.409,75,14
0.112,75,15
0.111,75,16
0.225,75,17
0.434,75,18
0.119,75,19
0.112,75,20
0.204,75,21
0.632,75,22
0.314,75,23
0.358,74,0
0.295,74,1
0.2,74,2
0.154,74,3
0.499,74,4
0.646,74,5
1.36,74,6
0.147,74,7
0.404,74,8
0.11,74,9
0.173,74,10
0.37,74,11
0.138,74,12
0.142,74,13
0.418,74,14
0.141,74,15
0.497,74,16
0.305,74,17
0.164,74,18
0.389,74,19
1.239,74,20
1.053,74,21
1.13,74,22
0.577,74,23
0.342,72,0
1.163,72,1
0.726,72,2
0.555,72,3
0.267,72,4
1.868,72,5
0.87,72,6
0.146,72,7
0.428,72,8
0.133,72,9
0.134,72,10
0.132,72,11
0.398,72,12
0.142,72,13
0.168,72,14
0.553,72,15
2.387,72,16
0.466,72,17
0.122,72,18
0.439,72,19
0.272,72,20
0.478,72,21
0.13,72,22
0.122,72,23
0.11,78,0
0.364,78,1
0.111,78,2
0.126,78,3
0.097,78,4
0.408,78,5
0.487,78,6
0.11,78,7
0.129,78,8
0.135,78,9
0.125,78,10
0.388,78,11
0.125,78,12
1.012,78,13
0.137,78,14
0.128,78,15
0.374,78,16
0.116,78,17
0.24,78,18
0.128,78,19
0.45,78,20
0.777,78,21
0.298,78,22
0.238,78,23
0.537,83,0
0.641,83,1
0.361,83,2
0.545,83,3
0.206,83,4
1.562,83,5
1.979,83,6
0.148,83,7
0.405,83,8
0.145,83,9
0.13,83,10
0.399,83,11
0.129,83,12
1.265,83,13
0.316,83,14
0.459,83,15
0.123,83,16
0.108,83,17
0.382,83,18
0.133,83,19
0.126,83,20
0.123,83,21
1.567,83,22
0.29,83,23
0.81,79,0
0.873,79,1
0.512,79,2
0.562,79,3
0.518,79,4
0.49,79,5
0.261,79,6
0.375,79,7
0.134,79,8
0.136,79,9
0.143,79,10
0.173,79,11
0.689,79,12
0.391,79,13
0.132,79,14
0.115,79,15
0.234,79,16
0.427,79,17
0.118,79,18
0.118,79,19
0.118,79,20
0.116,79,21
0.418,79,22
0.11,79,23
0.11,80,0
0.112,80,1
0.74,80,2
2.659,80,3
0.959,80,4
0.146,80,5
0.389,80,6
0.141,80,7
0.142,80,8
0.166,80,9
0.232,80,10
0.466,80,11
0.261,80,12
3.072,80,13
0.944,80,14
0.128,80,15
0.117,80,16
0.113,80,17
0.368,80,18
0.114,80,19
0.112,80,20
0.114,80,21
0.113,80,22
0.386,80,23
0.772,82,0
2.895,82,1
1.884,82,2
2.492,82,3
0.205,82,4
0.195,82,5
0.31,82,6
0.395,82,7
0.159,82,8
0.152,82,9
0.139,82,10
0.139,82,11
0.145,82,12
1.573,82,13
0.489,82,14
0.175,82,15
0.363,82,16
1.925,82,17
1.031,82,18
0.763,82,19
1.664,82,20
0.468,82,21
2.003,82,22
1.272,82,23
0.903,76,0
0.381,76,1
0.114,76,2
1.398,76,3
1.252,76,4
0.317,76,5
0.341,76,6
0.18,76,7
0.171,76,8
0.429,76,9
0.172,76,10
1.842,76,11
4.095,76,12
0.436,76,13
0.708,76,14
0.301,76,15
0.58,76,16
0.295,76,17
0.294,76,18
0.294,76,19
0.552,76,20
0.287,76,21
0.287,76,22
0.291,76,23
0.285,75,0
0.557,75,1
0.286,75,2
0.286,75,3
0.269,75,4
0.289,75,5
0.292,75,6
0.556,75,7
0.289,75,8
0.297,75,9
0.291,75,10
0.29,75,11
0.287,75,12
0.565,75,13
0.286,75,14
0.284,75,15
0.286,75,16
0.286,75,17
0.381,75,18
0.291,75,19
0.6,75,20
0.294,75,21
0.292,75,22
0.296,75,23
0.294,68,0
0.292,68,1
0.289,68,2
0.606,68,3
0.274,68,4
0.286,68,5
0.284,68,6
0.285,68,7
0.289,68,8
0.293,68,9
0.622,68,10
0.29,68,11
0.282,68,12
0.283,68,13
0.285,68,14
0.289,68,15
0.286,68,16
0.286,68,17
0.617,68,18
0.528,68,19
0.855,68,20
0.483,68,21
0.119,68,22
0.744,68,23
0.868,67,0
0.43,67,1
0.378,67,2
0.392,67,3
0.666,67,4
0.32,67,5
0.329,67,6
1.417,67,7
0.446,67,8
0.131,67,9
0.128,67,10
0.409,67,11
0.129,67,12
1.234,67,13
0.402,67,14
0.107,67,15
0.11,67,16
0.463,67,17
0.217,67,18
0.521,67,19
0.387,67,20
0.576,67,21
1.558,67,22
0.224,67,23
1.663,67,0
0.523,67,1
0.158,67,2
0.471,67,3
0.177,67,4
0.408,67,5
1.949,67,6
0.527,67,7
0.139,67,8
0.137,67,9
0.432,67,10
0.15,67,11
0.775,67,12
0.118,67,13
0.388,67,14
0.104,67,15
0.136,67,16
0.473,67,17
0.114,67,18
0.111,67,19
0.372,67,20
0.103,67,21
0.104,67,22
0.102,67,23
0.103,74,0
0.108,74,1
0.367,74,2
0.114,74,3
0.267,74,4
0.51,74,5
0.246,74,6
0.149,74,7
0.103,74,8
0.372,74,9
0.109,74,10
0.112,74,11
0.112,74,12
0.486,74,13
0.183,74,14
0.125,74,15
0.119,74,16
0.108,74,17
0.42,74,18
0.102,74,19
0.103,74,20
0.107,74,21
